"X1","id","category","sub_category","order_date","sales"
458,"NF-18385","Furniture","Chairs",2016-09-26,747.558
459,"NF-18385","Office Supplies","Envelopes",2016-09-26,8.928
460,"JH-15985","Office Supplies","Appliances",2015-12-15,103.92
461,"JH-15985","Technology","Accessories",2015-12-15,899.91
462,"JH-15985","Office Supplies","Binders",2015-12-15,51.312
463,"TN-21040","Furniture","Furnishings",2016-04-22,23.56
464,"TN-21040","Furniture","Tables",2016-04-22,1272.63
465,"TN-21040","Office Supplies","Binders",2016-04-22,28.485
466,"TN-21040","Office Supplies","Supplies",2016-04-22,185.376
467,"TN-21040","Office Supplies","Appliances",2016-04-22,78.272
468,"JS-15940","Furniture","Furnishings",2015-01-17,254.744
469,"DS-13180","Furniture","Bookcases",2017-03-31,205.3328
470,"CC-12670","Office Supplies","Binders",2016-12-16,4.788
471,"MH-17785","Office Supplies","Paper",2015-12-20,55.48
472,"JP-15520","Office Supplies","Storage",2014-11-09,340.92
473,"JP-15520","Furniture","Bookcases",2014-11-09,222.666
474,"JP-15520","Technology","Phones",2014-11-09,703.968
475,"JP-15520","Office Supplies","Storage",2014-11-09,92.52
476,"JP-15520","Office Supplies","Paper",2014-11-09,62.65
477,"JP-15520","Office Supplies","Paper",2014-11-09,94.85
478,"KH-16690","Technology","Phones",2016-07-12,95.76
479,"JE-15475","Furniture","Furnishings",2016-10-27,40.2
480,"JG-15805","Office Supplies","Art",2016-06-26,14.7
481,"JG-15805","Office Supplies","Storage",2016-06-26,704.25
482,"XP-21865","Technology","Accessories",2014-10-06,9.09
483,"EM-14065","Office Supplies","Art",2014-07-22,5.96
484,"EM-14065","Technology","Accessories",2014-07-22,159.98
485,"MT-18070","Office Supplies","Labels",2017-06-10,29.6
486,"MT-18070","Furniture","Bookcases",2017-06-10,514.165
487,"MT-18070","Technology","Phones",2017-06-10,279.96
488,"SA-20830","Technology","Phones",2014-10-29,2735.952
489,"CW-11905","Technology","Phones",2014-06-09,7.992
490,"CW-11905","Technology","Accessories",2014-06-09,63.984
491,"CW-11905","Office Supplies","Art",2014-06-09,70.368
492,"AJ-10960","Office Supplies","Storage",2014-09-14,449.15
493,"AJ-10960","Office Supplies","Envelopes",2014-09-14,11.07
494,"SS-20590","Technology","Accessories",2016-05-09,93.98
495,"RO-19780","Furniture","Tables",2016-03-18,189.882
496,"MD-17350","Office Supplies","Envelopes",2015-12-27,105.42
497,"SC-20095","Office Supplies","Binders",2016-07-25,119.616
498,"SC-20095","Furniture","Furnishings",2016-07-25,255.76
499,"SC-20095","Furniture","Chairs",2016-07-25,241.568
500,"SC-20095","Furniture","Furnishings",2016-07-25,69.3
501,"MY-17380","Office Supplies","Binders",2016-05-30,22.62
502,"MY-17380","Office Supplies","Binders",2016-05-30,14.952
503,"MY-17380","Furniture","Chairs",2016-05-30,801.568
504,"MY-17380","Office Supplies","Binders",2016-05-30,2.376
505,"MY-17380","Office Supplies","Paper",2016-05-30,32.792
506,"EB-13705","Office Supplies","Binders",2017-11-12,15.92
507,"CM-12385","Office Supplies","Art",2015-03-16,2.74
508,"CM-12385","Office Supplies","Art",2015-03-16,8.34
509,"CM-12385","Office Supplies","Storage",2015-03-16,46.74
510,"CM-12385","Office Supplies","Binders",2015-03-16,6354.95
511,"LS-17245","Furniture","Furnishings",2017-11-26,126.3
512,"LS-17245","Technology","Accessories",2017-11-26,38.04
513,"LF-17185","Office Supplies","Art",2016-10-20,7.152
514,"BN-11515","Office Supplies","Art",2017-12-21,6.63
515,"BN-11515","Office Supplies","Art",2017-12-21,5.88
516,"AD-10180","Technology","Copiers",2017-01-22,2999.95
517,"AD-10180","Office Supplies","Storage",2017-01-22,51.45
518,"AD-10180","Office Supplies","Paper",2017-01-22,11.96
519,"AD-10180","Office Supplies","Storage",2017-01-22,1126.02
520,"DB-13210","Technology","Accessories",2015-03-22,18.392
521,"DB-13210","Office Supplies","Storage",2015-03-22,129.568
522,"DB-13210","Office Supplies","Binders",2015-03-22,14.112
523,"MC-17605","Furniture","Tables",2017-01-23,210.98
524,"LH-17155","Technology","Phones",2016-05-21,55.176
525,"LH-17155","Technology","Accessories",2016-05-21,66.26
526,"BD-11605","Office Supplies","Fasteners",2015-12-26,22.2
527,"PH-18790","Furniture","Chairs",2017-10-21,683.952
528,"PH-18790","Furniture","Furnishings",2017-10-21,45.696
529,"MG-18145","Office Supplies","Storage",2015-09-03,36.336
530,"MG-18145","Office Supplies","Supplies",2015-09-03,666.248
531,"MG-18145","Office Supplies","Envelopes",2015-09-03,52.512
532,"KB-16240","Furniture","Chairs",2015-11-07,190.72
533,"JC-15340","Furniture","Furnishings",2017-09-07,47.94
534,"RL-19615","Technology","Phones",2016-05-29,979.95
535,"RL-19615","Office Supplies","Binders",2016-05-29,22.75
536,"AA-10375","Office Supplies","Storage",2016-07-10,16.768
537,"EP-13915","Office Supplies","Binders",2017-09-03,42.616
538,"MP-17470","Office Supplies","Binders",2015-12-03,10.752
539,"DK-12985","Office Supplies","Appliances",2015-12-07,152.94
540,"DK-12985","Furniture","Chairs",2015-12-07,283.92
541,"BD-11500","Technology","Accessories",2014-02-01,468.9
542,"ES-14080","Technology","Phones",2016-07-14,380.864
543,"LM-17065","Office Supplies","Storage",2015-12-18,646.776
544,"PG-18895","Technology","Accessories",2014-05-11,58.112
545,"PG-18895","Technology","Phones",2014-05-11,100.792
546,"PG-18895","Furniture","Furnishings",2014-05-11,66.112
547,"AS-10135","Office Supplies","Binders",2017-11-19,41.28
548,"AS-10135","Office Supplies","Paper",2017-11-19,13.36
549,"DK-13225","Office Supplies","Storage",2015-11-15,250.272
550,"DK-13225","Office Supplies","Binders",2015-11-15,11.364
551,"DK-13225","Office Supplies","Supplies",2015-11-15,8.72
552,"BD-11320","Furniture","Chairs",2016-04-15,1121.568
553,"RC-19960","Furniture","Furnishings",2017-09-11,34.504
554,"GT-14710","Office Supplies","Fasteners",2017-11-24,10.824
555,"DK-13225","Office Supplies","Storage",2017-06-29,1295.78
556,"AJ-10945","Office Supplies","Art",2014-03-03,19.456
557,"OT-18730","Office Supplies","Labels",2016-06-10,20.7
558,"OT-18730","Furniture","Tables",2016-06-10,1335.68
559,"OT-18730","Office Supplies","Paper",2016-06-10,32.4
560,"LP-17080","Furniture","Furnishings",2017-11-20,42.6
561,"LP-17080","Office Supplies","Binders",2017-11-20,84.056
562,"CA-12775","Office Supplies","Appliances",2014-09-14,13
563,"CA-12775","Furniture","Furnishings",2014-09-14,13.128
564,"JF-15490","Office Supplies","Fasteners",2015-12-07,3.96
565,"JF-15490","Office Supplies","Labels",2015-12-07,2.61
566,"FP-14320","Technology","Phones",2017-12-07,374.376
567,"EB-13840","Office Supplies","Paper",2017-10-01,91.84
568,"EB-13840","Office Supplies","Binders",2017-10-01,81.088
569,"EB-13840","Office Supplies","Paper",2017-10-01,19.44
570,"EB-13840","Furniture","Chairs",2017-10-01,451.152
571,"JF-15415","Office Supplies","Labels",2017-12-28,72.45
572,"JF-15415","Office Supplies","Fasteners",2017-12-28,13.96
573,"JF-15415","Office Supplies","Binders",2017-12-28,33.264
574,"JF-15415","Technology","Phones",2017-12-28,14.85
575,"SF-20200","Office Supplies","Art",2016-11-03,8.82
576,"TG-21640","Office Supplies","Paper",2015-09-18,160.72
577,"TG-21640","Office Supplies","Paper",2015-09-18,19.92
578,"TG-21640","Office Supplies","Supplies",2015-09-18,7.3
579,"CS-11950","Office Supplies","Storage",2017-07-20,69.712
580,"CS-11950","Furniture","Furnishings",2017-07-20,8.792
581,"CC-12145","Office Supplies","Supplies",2015-09-10,51.52
582,"DV-13465","Technology","Phones",2017-12-01,470.376
583,"DV-13465","Technology","Phones",2017-12-01,105.584
584,"DV-13465","Office Supplies","Appliances",2017-12-01,31.152
585,"DV-13465","Office Supplies","Binders",2017-12-01,6.783
586,"DV-13465","Technology","Phones",2017-12-01,406.368
587,"BD-11725","Furniture","Chairs",2015-07-03,70.98
588,"BD-11725","Office Supplies","Labels",2015-07-03,294.93
589,"ZC-21910","Technology","Phones",2016-03-20,84.784
590,"ZC-21910","Office Supplies","Paper",2016-03-20,20.736
591,"ZC-21910","Office Supplies","Binders",2016-03-20,16.821
592,"ZC-21910","Office Supplies","Paper",2016-03-20,10.368
593,"MS-17830","Office Supplies","Art",2014-01-09,9.344
594,"MS-17830","Technology","Accessories",2014-01-09,31.2
595,"LR-16915","Office Supplies","Appliances",2014-08-08,76.12
596,"LR-16915","Technology","Copiers",2014-08-08,1199.976
597,"LR-16915","Technology","Phones",2014-08-08,445.96
598,"LR-16915","Furniture","Furnishings",2014-08-08,327.76
599,"TP-21130","Office Supplies","Supplies",2016-07-14,11.632
600,"CK-12205","Technology","Phones",2016-07-16,143.982
601,"CK-12205","Technology","Phones",2016-07-16,494.376
602,"CK-12205","Office Supplies","Supplies",2016-07-16,5.84
603,"AS-10240","Office Supplies","Storage",2014-03-15,142.776
604,"AS-10240","Furniture","Furnishings",2014-03-15,45.696
605,"AS-10240","Office Supplies","Binders",2014-03-15,7.218
606,"AS-10240","Office Supplies","Binders",2014-03-15,43.188
607,"AS-10240","Office Supplies","Paper",2014-03-15,131.904
608,"AR-10510","Office Supplies","Binders",2014-05-23,3.282
609,"AR-10510","Office Supplies","Art",2014-05-23,21.168
610,"AR-10510","Technology","Phones",2014-05-23,55.188
611,"NB-18655","Technology","Phones",2016-04-28,369.576
612,"NB-18655","Office Supplies","Labels",2016-04-28,15.712
613,"GD-14590","Office Supplies","Paper",2016-09-11,8.448
614,"GD-14590","Technology","Phones",2016-09-11,728.946
615,"CK-12595","Technology","Phones",2017-11-14,119.94
616,"CK-12595","Office Supplies","Binders",2017-11-14,3.648
617,"NG-18355","Furniture","Furnishings",2017-08-18,40.48
618,"NG-18355","Furniture","Furnishings",2017-08-18,9.94
619,"NG-18355","Office Supplies","Binders",2017-08-18,107.424
620,"NG-18355","Technology","Phones",2017-08-18,37.91
621,"NG-18355","Furniture","Furnishings",2017-08-18,88.02
622,"CA-12265","Office Supplies","Binders",2014-12-26,8.69
623,"SF-20965","Furniture","Chairs",2015-11-29,301.96
624,"SF-20965","Office Supplies","Appliances",2015-11-29,555.21
625,"SF-20965","Office Supplies","Storage",2015-11-29,523.48
626,"SF-20965","Office Supplies","Art",2015-11-29,161.82
627,"MO-17800","Furniture","Furnishings",2017-09-15,35.56
628,"AT-10735","Office Supplies","Appliances",2017-05-19,97.16
629,"LC-17140","Office Supplies","Binders",2017-12-17,15.24
630,"LC-17140","Office Supplies","Paper",2017-12-17,13.23
631,"FM-14380","Office Supplies","Storage",2016-12-11,243.384
632,"FM-14380","Technology","Accessories",2016-12-11,119.8
633,"FM-14380","Technology","Phones",2016-12-11,300.768
634,"BD-11605","Technology","Accessories",2017-09-24,17.88
635,"BD-11605","Office Supplies","Labels",2017-09-24,235.944
636,"DJ-13420","Furniture","Chairs",2015-10-04,392.94
637,"ME-17725","Office Supplies","Binders",2016-08-15,18.882
638,"ME-17725","Office Supplies","Appliances",2016-08-15,122.328
639,"RB-19465","Furniture","Furnishings",2016-05-20,1049.2
640,"RB-19465","Office Supplies","Binders",2016-05-20,15.424
641,"JD-16150","Furniture","Furnishings",2016-12-18,18.84
642,"JL-15835","Office Supplies","Storage",2017-07-30,330.4
643,"JL-15835","Office Supplies","Labels",2017-07-30,26.25
644,"SC-20305","Technology","Accessories",2017-06-10,132.52
645,"TW-21025","Office Supplies","Paper",2017-07-21,6.48
646,"CC-12430","Office Supplies","Appliances",2017-12-30,209.3
647,"BB-10990","Office Supplies","Fasteners",2016-04-01,31.56
648,"BB-10990","Office Supplies","Appliances",2016-04-01,30.144
649,"AR-10825","Furniture","Furnishings",2016-12-11,14.8
650,"AR-10825","Technology","Phones",2016-12-11,302.376
651,"AR-10825","Technology","Accessories",2016-12-11,316
652,"SR-20740","Office Supplies","Paper",2016-10-23,379.4
653,"AR-10405","Office Supplies","Paper",2017-06-19,97.82
654,"AR-10405","Technology","Accessories",2017-06-19,103.12
655,"CR-12730","Office Supplies","Appliances",2016-08-22,113.552
656,"CR-12730","Office Supplies","Binders",2016-08-22,3.318
657,"CR-12730","Office Supplies","Envelopes",2016-08-22,134.288
658,"EH-14125","Furniture","Chairs",2016-09-19,701.372
659,"EH-14125","Office Supplies","Binders",2016-09-19,2.308
660,"CB-12025","Office Supplies","Storage",2015-08-24,999.432
661,"CB-12025","Office Supplies","Storage",2015-08-24,724.08
662,"CB-12025","Furniture","Tables",2015-08-24,918.785
663,"CB-12025","Office Supplies","Binders",2015-08-24,2.724
664,"SP-20545","Office Supplies","Storage",2016-03-26,459.95
665,"RC-19825","Office Supplies","Fasteners",2016-11-04,10.74
666,"TH-21235","Office Supplies","Supplies",2017-06-08,23.76
667,"TH-21235","Office Supplies","Paper",2017-06-08,85.056
668,"TH-21235","Technology","Phones",2017-06-08,381.576
669,"RP-19390","Furniture","Furnishings",2014-12-24,30.36
670,"MO-17800","Furniture","Furnishings",2017-06-09,23.976
671,"MO-17800","Furniture","Tables",2017-06-09,108.925
672,"MO-17800","Office Supplies","Paper",2017-06-09,36.352
673,"TD-20995","Office Supplies","Art",2017-06-15,19.56
674,"RB-19570","Office Supplies","Appliances",2017-12-05,61.44
675,"RB-19570","Office Supplies","Paper",2017-12-05,38.9
676,"RB-19570","Technology","Accessories",2017-12-05,99.39
677,"CD-11980","Office Supplies","Appliances",2017-03-18,2.688
678,"CD-11980","Technology","Accessories",2017-03-18,27.816
679,"CD-11980","Furniture","Furnishings",2017-03-18,82.524
680,"CD-11980","Office Supplies","Binders",2017-03-18,182.994
681,"DJ-13630","Office Supplies","Binders",2016-11-19,14.352
682,"DJ-13630","Office Supplies","Storage",2016-11-19,64.96
683,"DJ-13630","Office Supplies","Storage",2016-11-19,68.6
684,"GT-14635","Technology","Machines",2017-11-04,7999.98
685,"GT-14635","Office Supplies","Appliances",2017-11-04,167.44
686,"MC-17845","Technology","Accessories",2014-07-05,479.97
687,"MC-17845","Office Supplies","Labels",2014-07-05,14.62
688,"MC-17845","Office Supplies","Paper",2014-07-05,19.44
689,"RA-19285","Furniture","Bookcases",2017-12-25,191.984
690,"NP-18325","Furniture","Furnishings",2014-06-21,104.01
691,"NP-18325","Technology","Phones",2014-06-21,284.82
692,"NP-18325","Office Supplies","Storage",2014-06-21,36.84
693,"AB-10165","Technology","Accessories",2015-03-28,166.24
694,"AB-10165","Office Supplies","Paper",2015-03-28,33.4
695,"JO-15550","Office Supplies","Art",2015-05-14,198.272
696,"JO-15550","Office Supplies","Labels",2015-05-14,47.36
697,"JO-15550","Office Supplies","Envelopes",2015-05-14,200.984
698,"JO-15550","Office Supplies","Labels",2015-05-14,97.696
699,"JO-15550","Office Supplies","Art",2015-05-14,2.696
700,"JO-15550","Office Supplies","Binders",2015-05-14,18.588
701,"JO-15550","Office Supplies","Binders",2015-05-14,4.896
702,"Dl-13600","Furniture","Furnishings",2017-09-02,15.072
703,"AS-10285","Furniture","Furnishings",2016-11-04,209.88
704,"JK-15370","Furniture","Tables",2015-04-09,369.912
705,"BN-11470","Office Supplies","Paper",2014-09-12,10.368
706,"BN-11470","Office Supplies","Appliances",2014-09-12,166.84
707,"BN-11470","Technology","Accessories",2014-09-12,15.216
708,"DP-13165","Technology","Accessories",2014-12-02,119.96
709,"DP-13165","Furniture","Bookcases",2014-12-02,883.92
710,"DP-13165","Office Supplies","Binders",2014-12-02,46.72
711,"TH-21550","Office Supplies","Paper",2014-04-05,55.48
712,"AP-10915","Office Supplies","Envelopes",2017-09-03,24.448
713,"RS-19765","Office Supplies","Appliances",2017-05-19,281.34
714,"RS-19765","Technology","Phones",2017-05-19,307.98
715,"RS-19765","Technology","Accessories",2017-05-19,299.97
716,"Dl-13600","Office Supplies","Binders",2014-07-01,19.92
717,"SV-20365","Furniture","Furnishings",2014-01-11,9.94
718,"KC-16540","Furniture","Furnishings",2017-09-24,103.056
719,"CK-12325","Office Supplies","Binders",2014-06-02,59.808
720,"CK-12325","Furniture","Furnishings",2014-06-02,73.32
721,"RD-19810","Office Supplies","Paper",2016-02-13,146.82
722,"MP-17965","Furniture","Tables",2016-12-15,1652.94
723,"MP-17965","Office Supplies","Storage",2016-12-15,296.37
724,"MR-17545","Furniture","Furnishings",2014-10-07,129.92
725,"SC-20695","Office Supplies","Supplies",2016-07-07,45.584
726,"JF-15355","Office Supplies","Envelopes",2017-09-16,17.568
727,"JF-15355","Technology","Phones",2017-09-16,55.992
728,"EG-13900","Office Supplies","Paper",2016-12-03,182.72
729,"EG-13900","Furniture","Tables",2016-12-03,400.032
730,"EG-13900","Office Supplies","Storage",2016-12-03,33.63
731,"EG-13900","Furniture","Chairs",2016-12-03,542.646
732,"EG-13900","Office Supplies","Labels",2016-12-03,6.3
733,"DS-13030","Office Supplies","Storage",2017-01-21,242.94
734,"DS-13030","Technology","Accessories",2017-01-21,179.97
735,"DS-13030","Office Supplies","Binders",2017-01-21,99.696
736,"DS-13030","Office Supplies","Binders",2017-01-21,27.936
737,"DS-13030","Furniture","Bookcases",2017-01-21,84.98
738,"DS-13030","Office Supplies","Binders",2017-01-21,18.72
739,"GZ-14470","Technology","Accessories",2014-09-08,49.98
740,"PO-19195","Office Supplies","Labels",2014-01-04,11.784
741,"PO-19195","Office Supplies","Storage",2014-01-04,272.736
742,"PO-19195","Office Supplies","Binders",2014-01-04,3.54
743,"SS-20875","Office Supplies","Supplies",2016-08-27,51.52
744,"SS-20875","Office Supplies","Paper",2016-08-27,3.528
745,"SS-20875","Office Supplies","Paper",2016-08-27,4.624
746,"SS-20875","Office Supplies","Supplies",2016-08-27,55.168
747,"MH-17785","Furniture","Tables",2014-05-27,567.12
748,"MH-17785","Office Supplies","Storage",2014-05-27,359.32
749,"PB-19105","Technology","Phones",2016-03-20,11.992
750,"RF-19735","Office Supplies","Binders",2017-10-02,58.05
751,"RF-19735","Furniture","Furnishings",2017-10-02,157.74
752,"RF-19735","Office Supplies","Art",2017-10-02,56.98
753,"RF-19735","Office Supplies","Binders",2017-10-02,2.88
754,"YC-21895","Technology","Copiers",2016-04-07,1199.976
755,"MS-17830","Furniture","Furnishings",2015-12-07,79.92
756,"NB-18655","Furniture","Tables",2016-09-18,383.438
757,"DC-13285","Office Supplies","Storage",2014-12-29,24.56
758,"DC-13285","Technology","Accessories",2014-12-29,119.8
759,"CP-12340","Office Supplies","Binders",2017-07-23,13.128
760,"BF-11020","Office Supplies","Paper",2017-09-18,22.72
761,"AR-10510","Office Supplies","Paper",2015-08-31,58.32
762,"JC-16105","Office Supplies","Labels",2017-11-03,12.39
763,"LH-17020","Technology","Phones",2015-02-08,107.982
764,"CS-12250","Office Supplies","Envelopes",2014-01-13,11.36
765,"CS-12250","Office Supplies","Envelopes",2014-01-13,50.94
766,"CS-12250","Technology","Accessories",2014-01-13,646.74
767,"CS-12250","Office Supplies","Binders",2014-01-13,5.64
768,"CS-12250","Office Supplies","Storage",2014-01-13,572.58
